57,5,0.47,17.83,32.53,42.370000000000005,1,1,1.0
57,7,140.32,35.4,110.58000000000001,57.15,1,1,1.0
57,3,91.53,0.0,223.67,56.3,1,1,0.0
57,4,311.6,0.4,391.19999999999993,106.8,1,1,1.0
58,5,0.47,21.12,24.0,37.08,1,1,1.0
58,7,127.09,34.13,108.31,55.96999999999999,1,1,1.0
58,3,91.53,0.0,223.67,56.3,1,1,0.0
58,4,311.6,0.4,391.19999999999993,106.8,1,1,1.0
59,5,0.47,24.41,15.459999999999999,31.790000000000003,1,1,1.0
59,7,113.86,32.87,106.04,54.78000000000001,1,1,1.0
59,3,91.53,0.0,223.67,56.3,1,1,0.0
59,4,311.6,0.4,391.19999999999993,106.8,1,1,1.0
60,5,0.47,27.7,6.930000000000001,26.500000000000004,1,1,1.0
60,7,100.63,31.6,103.77000000000001,53.60999999999999,1,1,1.0
60,3,91.53,0.0,223.67,56.3,1,1,0.0
60,4,311.6,0.4,391.19999999999993,106.8,1,1,1.0
